video,url,frame,color,framerate,descr_timeunit,width,height,aspect_ratio,activity,luminance_range,blurriness,noise
video_151,https://h5.mediathek.at/cdn.php?t=media&i=19567588-3BE-00094-00000490-1955D445&ft=mp4,13250,black_white,25.0,0.04,720,540,1.333333,26,0.695843,0.5613,0.208841
video_151,https://h5.mediathek.at/cdn.php?t=media&i=19567588-3BE-00094-00000490-1955D445&ft=mp4,2250,black_white,25.0,0.04,720,540,1.333333,85,0.634196,0.539929,0.209298
video_152,https://h5.mediathek.at/cdn.php?t=media&i=1956A2E6-296-001F1-00000490-1955D445&ft=mp4,27000,black_white,25.0,0.04,720,540,1.333333,30,0.671582,0.555989,0.141747
video_152,https://h5.mediathek.at/cdn.php?t=media&i=1956A2E6-296-001F1-00000490-1955D445&ft=mp4,34500,black_white,25.0,0.04,720,540,1.333333,73,0.559059,0.707616,0.158951
video_152,https://h5.mediathek.at/cdn.php?t=media&i=1956A2E6-296-001F1-00000490-1955D445&ft=mp4,40750,black_white,25.0,0.04,720,540,1.333333,24,0.660131,0.535962,0.100257
video_153,https://h5.mediathek.at/cdn.php?t=media&i=1956BD45-11C-00255-00000490-1955D445&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,19,0.740392,0.511654,0.0515545
video_153,https://h5.mediathek.at/cdn.php?t=media&i=1956BD45-11C-00255-00000490-1955D445&ft=mp4,10000,black_white,25.0,0.04,720,540,1.333333,92,0.797229,0.273867,0.165376
video_153,https://h5.mediathek.at/cdn.php?t=media&i=1956BD45-11C-00255-00000490-1955D445&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,75,0.736575,0.579832,0.194862
video_153,https://h5.mediathek.at/cdn.php?t=media&i=1956BD45-11C-00255-00000490-1955D445&ft=mp4,6000,black_white,25.0,0.04,720,540,1.333333,163,0.818196,0.378296,0.175006
video_153,https://h5.mediathek.at/cdn.php?t=media&i=1956BD45-11C-00255-00000490-1955D445&ft=mp4,9750,black_white,25.0,0.04,720,540,1.333333,131,0.828706,0.357372,0.187467
video_154,https://h5.mediathek.at/cdn.php?t=media&i=1956C2F5-263-00262-00000490-1955D445&ft=mp4,4500,color,25.0,0.04,720,540,1.333333,111,0.578196,0.0821607,0.11943
video_154,https://h5.mediathek.at/cdn.php?t=media&i=1956C2F5-263-00262-00000490-1955D445&ft=mp4,4750,color,25.0,0.04,720,540,1.333333,63,0.640837,0.0,0.114084
video_155,https://h5.mediathek.at/cdn.php?t=media&i=19581D39-03C-001D9-000004A4-195725C6&ft=mp4,17750,color,25.0,0.04,720,540,1.333333,15,0.839477,0.516331,0.118204
video_157,https://h5.mediathek.at/cdn.php?t=media&i=195962F6-1D2-0026C-00000808-19587746&ft=mp4,12750,black_white,25.0,0.04,720,540,1.333333,114,0.698876,0.634523,0.171532
video_157,https://h5.mediathek.at/cdn.php?t=media&i=195962F6-1D2-0026C-00000808-19587746&ft=mp4,16750,black_white,25.0,0.04,720,540,1.333333,47,0.326013,0.616513,0.0754561
video_157,https://h5.mediathek.at/cdn.php?t=media&i=195962F6-1D2-0026C-00000808-19587746&ft=mp4,26250,black_white,25.0,0.04,720,540,1.333333,48,0.734588,0.562899,0.137571
video_157,https://h5.mediathek.at/cdn.php?t=media&i=195962F6-1D2-0026C-00000808-19587746&ft=mp4,7250,black_white,25.0,0.04,720,540,1.333333,93,0.637856,0.603506,0.0811011
video_158,https://h5.mediathek.at/cdn.php?t=media&i=1959654C-32A-00271-00000808-19587746&ft=mp4,10250,color,25.0,0.04,720,540,1.333333,32,0.791686,0.531742,0.1109
video_158,https://h5.mediathek.at/cdn.php?t=media&i=1959654C-32A-00271-00000808-19587746&ft=mp4,12250,color,25.0,0.04,720,540,1.333333,122,0.837386,0.660069,0.136071
video_158,https://h5.mediathek.at/cdn.php?t=media&i=1959654C-32A-00271-00000808-19587746&ft=mp4,17000,color,25.0,0.04,720,540,1.333333,53,0.851399,0.518246,0.142865
video_158,https://h5.mediathek.at/cdn.php?t=media&i=1959654C-32A-00271-00000808-19587746&ft=mp4,6000,color,25.0,0.04,720,540,1.333333,50,0.835608,0.500194,0.189275
video_159,https://h5.mediathek.at/cdn.php?t=media&i=19596BE4-329-0027D-00000808-19587746&ft=mp4,14000,color,25.0,0.04,720,540,1.333333,74,0.807634,0.517206,0.15438
video_160,https://h5.mediathek.at/cdn.php?t=media&i=19B43034-1AF-000DB-000007C4-19B36EC6&ft=mp4,46750,color,25.0,0.04,720,540,1.333333,22,0.969359,0.510305,0.0
video_161,https://h5.mediathek.at/cdn.php?t=media&i=19B434D9-2D2-000E9-000007C4-19B36EC6&ft=mp4,2500,color,25.0,0.04,720,540,1.333333,172,0.682824,0.449444,0.35364
video_161,https://h5.mediathek.at/cdn.php?t=media&i=19B434D9-2D2-000E9-000007C4-19B36EC6&ft=mp4,3250,color,25.0,0.04,720,540,1.333333,171,0.80549,0.440543,0.26283
video_165,https://h5.mediathek.at/cdn.php?t=media&i=19B43DC2-1E6-001F6-000007C4-19B36EC6&ft=mp4,11250,color,25.0,0.04,720,540,1.333333,77,0.798641,0.0992499,0.141897
video_165,https://h5.mediathek.at/cdn.php?t=media&i=19B43DC2-1E6-001F6-000007C4-19B36EC6&ft=mp4,15750,color,25.0,0.04,720,540,1.333333,31,0.754928,0.40569,0.0466487
video_165,https://h5.mediathek.at/cdn.php?t=media&i=19B43DC2-1E6-001F6-000007C4-19B36EC6&ft=mp4,17750,color,25.0,0.04,720,540,1.333333,20,0.673307,0.00392848,0.080101
video_165,https://h5.mediathek.at/cdn.php?t=media&i=19B43DC2-1E6-001F6-000007C4-19B36EC6&ft=mp4,8250,color,25.0,0.04,720,540,1.333333,25,0.52,0.46229,0.0496003
video_166,https://h5.mediathek.at/cdn.php?t=media&i=19B43EC3-32F-001FF-000007C4-19B36EC6&ft=mp4,12250,color,25.0,0.04,720,540,1.333333,30,0.836131,0.559753,0.137297
video_167,https://h5.mediathek.at/cdn.php?t=media&i=19B44017-2FC-00203-000007C4-19B36EC6&ft=mp4,3500,color,25.0,0.04,720,540,1.333333,112,0.877386,0.509318,0.146475
video_167,https://h5.mediathek.at/cdn.php?t=media&i=19B44017-2FC-00203-000007C4-19B36EC6&ft=mp4,6000,color,25.0,0.04,720,540,1.333333,141,0.937882,0.493656,0.183568
video_167,https://h5.mediathek.at/cdn.php?t=media&i=19B44017-2FC-00203-000007C4-19B36EC6&ft=mp4,6250,color,25.0,0.04,720,540,1.333333,140,0.932183,0.4137,0.182372
video_167,https://h5.mediathek.at/cdn.php?t=media&i=19B44017-2FC-00203-000007C4-19B36EC6&ft=mp4,7250,color,25.0,0.04,720,540,1.333333,81,0.896418,0.603896,0.096266
video_167,https://h5.mediathek.at/cdn.php?t=media&i=19B44017-2FC-00203-000007C4-19B36EC6&ft=mp4,7500,color,25.0,0.04,720,540,1.333333,63,0.930301,0.591285,0.0643165
video_167,https://h5.mediathek.at/cdn.php?t=media&i=19B44017-2FC-00203-000007C4-19B36EC6&ft=mp4,8750,color,25.0,0.04,720,540,1.333333,45,0.947556,0.453511,0.0695931
video_168,https://h5.mediathek.at/cdn.php?t=media&i=19B44349-146-00215-000007C4-19B36EC6&ft=mp4,40000,color,25.0,0.04,720,540,1.333333,54,0.871843,0.538711,0.15646
video_169,https://h5.mediathek.at/cdn.php?t=media&i=19B6CC0E-347-000BB-00000C70-19B611C6&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,30,0.861176,0.335716,0.0901868
video_169,https://h5.mediathek.at/cdn.php?t=media&i=19B6CC0E-347-000BB-00000C70-19B611C6&ft=mp4,4750,black_white,25.0,0.04,720,540,1.333333,99,0.929569,0.205523,0.0453889
video_173,https://h5.mediathek.at/cdn.php?t=media&i=135BB8A5-25F-0007C-00000B84-135B28B9&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,55,0.536732,0.363417,0.185567
video_173,https://h5.mediathek.at/cdn.php?t=media&i=135BB8A5-25F-0007C-00000B84-135B28B9&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,68,0.469333,0.44207,0.193427
video_174,https://h5.mediathek.at/cdn.php?t=media&i=135BB99F-3D2-00086-00000B84-135B28B9&ft=mp4,2250,black_white,25.0,0.04,720,540,1.333333,37,0.75702,0.576388,0.0928843
video_175,https://h5.mediathek.at/cdn.php?t=media&i=135BBA4F-3BB-0008D-00000B84-135B28B9&ft=mp4,1500,black_white,25.0,0.04,720,540,1.333333,53,0.604863,0.296316,0.211367
video_175,https://h5.mediathek.at/cdn.php?t=media&i=135BBA4F-3BB-0008D-00000B84-135B28B9&ft=mp4,2750,black_white,25.0,0.04,720,540,1.333333,66,0.626301,0.323975,0.0570893
video_176,https://h5.mediathek.at/cdn.php?t=media&i=196D3254-257-0020C-00000F9C-196C3DC7&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,26,0.739137,0.527495,0.180649
video_178,https://h5.mediathek.at/cdn.php?t=media&i=1970E8F8-3BE-0008B-00000F70-19703246&ft=mp4,12000,black_white,25.0,0.04,720,540,1.333333,24,0.663477,0.53881,0.107821
video_179,https://h5.mediathek.at/cdn.php?t=media&i=1A1ACA72-347-001EA-00000728-1A1A35B5&ft=mp4,43000,color,25.0,0.04,720,540,1.333333,39,0.550327,0.510121,0.11957
video_180,https://h5.mediathek.at/cdn.php?t=media&i=018AA46F-29A-01E1F-00000484-0189A3E5&ft=mp4,16000,color,25.0,0.04,720,540,1.333333,22,0.830797,0.365765,0.116931
video_180,https://h5.mediathek.at/cdn.php?t=media&i=018AA46F-29A-01E1F-00000484-0189A3E5&ft=mp4,16500,color,25.0,0.04,720,540,1.333333,17,0.817621,0.586552,0.0748152
video_180,https://h5.mediathek.at/cdn.php?t=media&i=018AA46F-29A-01E1F-00000484-0189A3E5&ft=mp4,32500,color,25.0,0.04,720,540,1.333333,13,0.746719,0.536228,0.0560602
video_182,https://h5.mediathek.at/cdn.php?t=media&i=135BC2BE-256-000AD-00000B84-135B28B9&ft=mp4,3750,black_white,25.0,0.04,720,540,1.333333,132,0.915974,0.254808,0.419252
video_182,https://h5.mediathek.at/cdn.php?t=media&i=135BC2BE-256-000AD-00000B84-135B28B9&ft=mp4,5000,black_white,25.0,0.04,720,540,1.333333,134,0.877281,0.217643,0.27723
video_182,https://h5.mediathek.at/cdn.php?t=media&i=135BC2BE-256-000AD-00000B84-135B28B9&ft=mp4,5500,black_white,25.0,0.04,720,540,1.333333,61,0.881725,0.242795,0.611781
video_182,https://h5.mediathek.at/cdn.php?t=media&i=135BC2BE-256-000AD-00000B84-135B28B9&ft=mp4,6250,black_white,25.0,0.04,720,540,1.333333,78,0.763033,0.387814,0.173166
video_183,https://h5.mediathek.at/cdn.php?t=media&i=135E6328-0E9-00080-000004A4-135DCBB9&ft=mp4,1000,black_white,25.0,0.04,720,540,1.333333,31,0.638327,0.111762,0.00369349
video_183,https://h5.mediathek.at/cdn.php?t=media&i=135E6328-0E9-00080-000004A4-135DCBB9&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,28,0.670327,0.0455809,0.0304678
video_183,https://h5.mediathek.at/cdn.php?t=media&i=135E6328-0E9-00080-000004A4-135DCBB9&ft=mp4,2750,black_white,25.0,0.04,720,540,1.333333,44,0.719216,0.0238876,0.100493
video_184,https://h5.mediathek.at/cdn.php?t=media&i=135E8894-2C6-002D7-000004A4-135DCBB9&ft=mp4,10250,black_white,25.0,0.04,720,540,1.333333,49,0.813386,0.563831,0.181708
video_184,https://h5.mediathek.at/cdn.php?t=media&i=135E8894-2C6-002D7-000004A4-135DCBB9&ft=mp4,10500,black_white,25.0,0.04,720,540,1.333333,47,0.939033,0.545881,0.214641
video_184,https://h5.mediathek.at/cdn.php?t=media&i=135E8894-2C6-002D7-000004A4-135DCBB9&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,17,0.886013,0.51574,0.172059
video_184,https://h5.mediathek.at/cdn.php?t=media&i=135E8894-2C6-002D7-000004A4-135DCBB9&ft=mp4,12500,black_white,25.0,0.04,720,540,1.333333,66,0.776105,0.529019,0.289462
video_184,https://h5.mediathek.at/cdn.php?t=media&i=135E8894-2C6-002D7-000004A4-135DCBB9&ft=mp4,14250,black_white,25.0,0.04,720,540,1.333333,36,0.942327,0.441981,0.366076
video_184,https://h5.mediathek.at/cdn.php?t=media&i=135E8894-2C6-002D7-000004A4-135DCBB9&ft=mp4,16000,black_white,25.0,0.04,720,540,1.333333,104,0.897987,0.447471,0.428375
video_184,https://h5.mediathek.at/cdn.php?t=media&i=135E8894-2C6-002D7-000004A4-135DCBB9&ft=mp4,16750,black_white,25.0,0.04,720,540,1.333333,36,0.916078,0.360323,0.372716
video_184,https://h5.mediathek.at/cdn.php?t=media&i=135E8894-2C6-002D7-000004A4-135DCBB9&ft=mp4,1750,black_white,25.0,0.04,720,540,1.333333,84,0.928,0.609349,0.205328
video_186,https://h5.mediathek.at/cdn.php?t=media&i=1EF64C7C-265-00102-0000424F-1EF5B02D&ft=mp4,10500,black_white,25.0,0.04,720,540,1.333333,43,0.963556,0.555214,0.157647
video_186,https://h5.mediathek.at/cdn.php?t=media&i=1EF64C7C-265-00102-0000424F-1EF5B02D&ft=mp4,11250,black_white,25.0,0.04,720,540,1.333333,78,0.989542,0.622899,0.0987897
video_186,https://h5.mediathek.at/cdn.php?t=media&i=1EF64C7C-265-00102-0000424F-1EF5B02D&ft=mp4,17000,black_white,25.0,0.04,720,540,1.333333,91,0.909333,0.582203,0.149545
video_186,https://h5.mediathek.at/cdn.php?t=media&i=1EF64C7C-265-00102-0000424F-1EF5B02D&ft=mp4,4000,black_white,25.0,0.04,720,540,1.333333,85,0.984,0.549341,0.178222
video_186,https://h5.mediathek.at/cdn.php?t=media&i=1EF64C7C-265-00102-0000424F-1EF5B02D&ft=mp4,7750,black_white,25.0,0.04,720,540,1.333333,99,0.725595,0.562263,0.123013
video_191,https://h5.mediathek.at/cdn.php?t=media&i=1F1E316B-2D6-0012B-00003B4D-1F1D3D2D&ft=mp4,1250,black_white,25.0,0.04,720,540,1.333333,72,0.847007,0.253671,0.154282
video_191,https://h5.mediathek.at/cdn.php?t=media&i=1F1E316B-2D6-0012B-00003B4D-1F1D3D2D&ft=mp4,3250,black_white,25.0,0.04,720,540,1.333333,44,0.849203,0.518105,0.138638
video_191,https://h5.mediathek.at/cdn.php?t=media&i=1F1E316B-2D6-0012B-00003B4D-1F1D3D2D&ft=mp4,5500,black_white,25.0,0.04,720,540,1.333333,93,0.827974,0.252794,0.1747
video_192,https://h5.mediathek.at/cdn.php?t=media&i=1F1E346D-167-0012F-00003B4D-1F1D3D2D&ft=mp4,13750,black_white,25.0,0.04,720,540,1.333333,118,0.671425,0.547007,0.204048
video_192,https://h5.mediathek.at/cdn.php?t=media&i=1F1E346D-167-0012F-00003B4D-1F1D3D2D&ft=mp4,5750,black_white,25.0,0.04,720,540,1.333333,83,0.659869,0.345751,0.183381
video_192,https://h5.mediathek.at/cdn.php?t=media&i=1F1E346D-167-0012F-00003B4D-1F1D3D2D&ft=mp4,8250,black_white,25.0,0.04,720,540,1.333333,84,0.678275,0.20002,0.172624
video_192,https://h5.mediathek.at/cdn.php?t=media&i=1F1E346D-167-0012F-00003B4D-1F1D3D2D&ft=mp4,9500,black_white,25.0,0.04,720,540,1.333333,74,0.81715,0.583736,0.171842
video_193,https://h5.mediathek.at/cdn.php?t=media&i=1F1E3B06-3CA-00136-00003B4D-1F1D3D2D&ft=mp4,11000,color,25.0,0.04,720,540,1.333333,65,0.660863,0.359337,0.136623
video_193,https://h5.mediathek.at/cdn.php?t=media&i=1F1E3B06-3CA-00136-00003B4D-1F1D3D2D&ft=mp4,31750,color,25.0,0.04,720,540,1.333333,118,0.877281,0.388991,0.136728
video_193,https://h5.mediathek.at/cdn.php?t=media&i=1F1E3B06-3CA-00136-00003B4D-1F1D3D2D&ft=mp4,37250,color,25.0,0.04,720,540,1.333333,111,0.879007,0.29245,0.131468
video_195,https://h5.mediathek.at/cdn.php?t=media&i=1F1E44EA-109-00145-00003B4D-1F1D3D2D&ft=mp4,14000,color,25.0,0.04,720,540,1.333333,41,0.813176,0.357845,0.1668
video_195,https://h5.mediathek.at/cdn.php?t=media&i=1F1E44EA-109-00145-00003B4D-1F1D3D2D&ft=mp4,22500,color,25.0,0.04,720,540,1.333333,62,0.63566,0.511518,0.144806
video_195,https://h5.mediathek.at/cdn.php?t=media&i=1F1E44EA-109-00145-00003B4D-1F1D3D2D&ft=mp4,8250,color,25.0,0.04,720,540,1.333333,32,0.862013,0.341829,0.0366224
video_196,https://h5.mediathek.at/cdn.php?t=media&i=1F1E46DE-3E1-00148-00003B4D-1F1D3D2D&ft=mp4,28250,color,25.0,0.04,720,540,1.333333,25,0.916183,0.314894,0.0
video_196,https://h5.mediathek.at/cdn.php?t=media&i=1F1E46DE-3E1-00148-00003B4D-1F1D3D2D&ft=mp4,64000,color,25.0,0.04,720,540,1.333333,68,0.986405,0.510277,0.125314
video_196,https://h5.mediathek.at/cdn.php?t=media&i=1F1E46DE-3E1-00148-00003B4D-1F1D3D2D&ft=mp4,66000,color,25.0,0.04,720,540,1.333333,35,0.979399,0.443398,0.0795217
video_197,https://h5.mediathek.at/cdn.php?t=media&i=1F1E4806-061-0014C-00003B4D-1F1D3D2D&ft=mp4,3500,color,25.0,0.04,720,540,1.333333,54,0.941229,0.590246,0.0997431
video_197,https://h5.mediathek.at/cdn.php?t=media&i=1F1E4806-061-0014C-00003B4D-1F1D3D2D&ft=mp4,4500,color,25.0,0.04,720,540,1.333333,83,0.949333,0.555189,0.177671
video_197,https://h5.mediathek.at/cdn.php?t=media&i=1F1E4806-061-0014C-00003B4D-1F1D3D2D&ft=mp4,5500,color,25.0,0.04,720,540,1.333333,46,0.889882,0.550141,0.160417
video_197,https://h5.mediathek.at/cdn.php?t=media&i=1F1E4806-061-0014C-00003B4D-1F1D3D2D&ft=mp4,5750,color,25.0,0.04,720,540,1.333333,92,0.906614,0.54393,0.193069
video_198,https://h5.mediathek.at/cdn.php?t=media&i=1F1E4983-2F2-00150-00003B4D-1F1D3D2D&ft=mp4,3250,color,25.0,0.04,720,540,1.333333,17,0.64502,0.57601,0.0634753
video_198,https://h5.mediathek.at/cdn.php?t=media&i=1F1E4983-2F2-00150-00003B4D-1F1D3D2D&ft=mp4,3750,color,25.0,0.04,720,540,1.333333,29,0.62902,0.557873,0.0750331
video_199,https://h5.mediathek.at/cdn.php?t=media&i=1F1E4B46-1E3-00152-00003B4D-1F1D3D2D&ft=mp4,10750,color,25.0,0.04,720,540,1.333333,51,0.971346,0.513416,0.166671
video_200,https://h5.mediathek.at/cdn.php?t=media&i=1F1B60CF-16F-0021F-00001717-1F1A9A2D&ft=mp4,14000,black_white,25.0,0.04,720,540,1.333333,44,0.631529,0.505882,0.210863
video_201,https://h5.mediathek.at/cdn.php?t=media&i=1F1B6389-381-00225-00001717-1F1A9A2D&ft=mp4,12000,black_white,25.0,0.04,720,540,1.333333,28,0.913412,0.493107,0.068818
video_201,https://h5.mediathek.at/cdn.php?t=media&i=1F1B6389-381-00225-00001717-1F1A9A2D&ft=mp4,5750,black_white,25.0,0.04,720,540,1.333333,35,0.882458,0.499213,0.111001
video_201,https://h5.mediathek.at/cdn.php?t=media&i=1F1B6389-381-00225-00001717-1F1A9A2D&ft=mp4,9500,black_white,25.0,0.04,720,540,1.333333,15,0.878641,0.523861,0.147054
video_203,https://h5.mediathek.at/cdn.php?t=media&i=1F1B78EC-21C-00231-00001717-1F1A9A2D&ft=mp4,19000,color,25.0,0.04,720,540,1.333333,38,0.69485,0.52586,0.0331214
video_203,https://h5.mediathek.at/cdn.php?t=media&i=1F1B78EC-21C-00231-00001717-1F1A9A2D&ft=mp4,33750,color,25.0,0.04,720,540,1.333333,15,0.918431,0.546746,0.0
video_203,https://h5.mediathek.at/cdn.php?t=media&i=1F1B78EC-21C-00231-00001717-1F1A9A2D&ft=mp4,7250,color,25.0,0.04,720,540,1.333333,36,0.855582,0.494946,0.0616897
video_205,https://h5.mediathek.at/cdn.php?t=media&i=1F1B882D-2F0-00243-00001717-1F1A9A2D&ft=mp4,16250,black_white,25.0,0.04,720,540,1.333333,20,0.740967,0.345981,0.0599811
video_205,https://h5.mediathek.at/cdn.php?t=media&i=1F1B882D-2F0-00243-00001717-1F1A9A2D&ft=mp4,24500,black_white,25.0,0.04,720,540,1.333333,20,0.699869,0.51684,0.0605445
video_206,https://h5.mediathek.at/cdn.php?t=media&i=1F1B8B37-2BC-00249-00001717-1F1A9A2D&ft=mp4,3250,color,25.0,0.04,720,540,1.333333,29,0.86583,0.445401,0.128961
video_207,https://h5.mediathek.at/cdn.php?t=media&i=1F1B92CD-288-0024E-00001717-1F1A9A2D&ft=mp4,10000,black_white,25.0,0.04,720,540,1.333333,44,0.577046,0.576605,0.130881
video_207,https://h5.mediathek.at/cdn.php?t=media&i=1F1B92CD-288-0024E-00001717-1F1A9A2D&ft=mp4,31500,black_white,25.0,0.04,720,540,1.333333,75,0.584471,0.39133,0.127981
video_207,https://h5.mediathek.at/cdn.php?t=media&i=1F1B92CD-288-0024E-00001717-1F1A9A2D&ft=mp4,7000,black_white,25.0,0.04,720,540,1.333333,46,0.663948,0.514332,0.129841
video_207,https://h5.mediathek.at/cdn.php?t=media&i=1F1B92CD-288-0024E-00001717-1F1A9A2D&ft=mp4,7750,black_white,25.0,0.04,720,540,1.333333,72,0.736732,0.629418,0.136372
